FID,SMILES,frequency
19891,[14*]c1sc2nn[nH]c(=O)c2c1C,1
19892,[15*][C@H]1CCCC[NH+](C)C1,1
19893,[16*]c1cscc1[O-],1
19894,[4*][C@H](/C([O-])=N/S(=O)(=O)C1CCCC1)C(C)C,1
19895,[1*]C(=O)C1=C(C)Nc2nnnn2[C@@H]1c1ccc(O)c(Br)c1,1
19896,[14*]c1nnc(N/N=C(\C)c2ccccc2)[nH]1,1
19897,[13*][C@@]1(C)CN[C@H](C)CC[NH2+]1,1
19898,[16*]c1cc(C)[n+](C)c(C)c1,1
19899,[9*]n1ncc2c(=O)n(NC(=O)CCC)cnc21,1
19900,[9*]n1c(=O)[nH]c(=O)c2c(C)c(C)sc21,1
19901,[6*]C(=O)NNC1=NC(=O)[C@@H](C)N=[NH+]1,1
19902,[16*]c1ccccc1[C@@H]1CCNc2nc(N)nn21,1
19903,[1*]C(=O)[C@@H]1COc2ccc(Br)cc21,1
19904,[16*]c1ccc2c(c1)[C@@]([NH3+])(CCC)CCC2,1
19905,[14*]c1c(C)c(C)nc2cc(C)nn12,1
19906,[13*][C@@H]1NC=[NH+]N=C1N,1
19907,[8*]C[C@H]1C(=O)N(CC)c2ccccc21,1
19908,[14*]c1nc2ccccc2c[nH+]1,1
19909,[15*][C@H]1C2=C([O-])N=C(N3CCC4(CC3)OCCO4)NC2=NC(=O)[C@H]1C#N,1
19910,[14*]c1cc2nn(C)c(=S)nc2s1,1
19911,[4*][C@H]1NC(c2ccccc2)=NC1=O,1
19912,[4*]CCC(=O)NNC(N)=S,1
19913,[5*]N1CCC[C@H]([S@@](=O)c2ccc(C)cn2)C1,1
19914,[4*][C@H](C)C[C@](C)([NH3+])C=O,1
19915,[10*]N1C(=O)c2ccccc2[C@H]1OC,1
19916,[15*][C@]1(O)CCC[C@@H](C)CC1,1
19917,[1*]C(=O)C/C(C=O)=N/c1ccccc1,1
19918,[7*]=C(C)c1cc2ccccc2oc1=O,1
19919,[16*]c1ccc(NN=C(C=O)C=O)cc1,1
19920,[14*]c1nccc(NNC=O)n1,1
19921,[9*]n1c(=O)[nH]c2cnc(C)nc21,1
19922,[16*]c1ccn(S(=O)(=O)c2ccccc2)c1,1
19923,[8*]CC(=O)N/N=C/c1ccccc1C,1
19924,[8*]CC[C@H]([NH3+])CCC,1
19925,[9*]n1c(N/N=C\c2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1
19926,[15*][C@@H]1CC[C@@H](C)[NH+](C)C1,1
19927,[14*]c1scc2c1CC(C)(C)CC2=O,1
19928,[16*]c1ccc2c(c1)[C@H]([NH3+])[C@@H](C)[C@@H](C)S2,1
19929,[5*]N1CC[C@@H]2[C@@H](C1)N=C1C=CC=C[C@H]12,1
19930,[5*]N1CCCc2ccc(F)cc21,1
19931,[13*][C@@]1(O)CC(c2ccc(Cl)cc2)=NN1C=O,1
19932,[9*]n1cnc2c(O)nc(/N=C/N(C)C)nc21,1
19933,[14*]c1nc(Br)c[nH]1,1
19934,[15*][C@@H]1[C@@H]2CCCC[C@@H]2C1(C)C,1
19935,[13*][C@@H]1S/C(=N\N=C\c2ccc(F)cc2)NC1=O,1
19936,[14*]c1ccc(/C=N/NC(=O)C(C)(C)C)o1,1
19937,[13*][C@H]1CC(=O)N(C)/C(=N\c2ccc(Cl)c(Cl)c2)S1,1
19938,[16*]c1ccc(/N=C/C)cc1,1
19939,[13*][C@@H]1OC[C@H]2OCC[C@@H](O)[C@H]2O1,1
19940,[13*][C@@H]1S/C(=N/N=C2\C(=O)Nc3ccccc32)NC1=O,1
19941,[15*][C@@H]1CCC[C@@H]([C@]2(O)CCC[NH2+]CC2)C1,1
19942,[16*]c1cccc(S(=O)(=O)[C@@H](C)C=O)c1,1
19943,[5*]N1C(N)=[NH+]CC12C[C@H](C)C[C@@H](C)C2,1
19944,[1*]C(=O)N/N=C\c1cccnc1,1
19945,[6*]C(=O)NNS(=O)(=O)c1c(C)cccc1[N+](=O)[O-],1
19946,[14*]c1n[nH]cc1/C=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
19947,[8*]C[C@@]1(O)CCc2ccccc21,1
19948,[13*][C@@H]1OC(C)(C)O[C@H]1[C@@H]1COC(C)(C)O1,1
19949,[5*][NH+]1CC(=O)NC[C@@H](O)C1,1
19950,[14*]c1cc2c(n1C)CC[NH2+]C2,1
19951,[16*]c1ccc(/N=C2\NS(=O)(=O)C(c3ccccc3)=C2C)cc1Cl,1
19952,[4*]C(C)(C)/C(N)=N\O,1
19953,[8*][C@@H](C/C([O-])=N/S(=O)(=O)c1sc(C)nc1C)C(C)C,1
19954,[13*][C@H]1NC(C)=N[C@@H]1[N+](=O)[O-],1
19955,[15*][C@@]12CCC[C@H]1C[NH2+]C2,1
19956,[13*][C@@]1(C)[NH2+]CCO1,1
19957,[7*]=CCS(=O)(=O)CC=O,1
19958,[16*]c1ccc(N/N=C2/C(=O)Nn3c2nc(C)cc3=O)cc1,1
19959,[1*]C(=O)C1=C(C)N=c2sc(=Cc3ccc[nH]3)c(=O)n2[C@@H]1c1ccccc1,1
19960,[5*]N1CCc2c(sc3ncn4ncnc4c23)C1,1
19961,[7*]=C1C(=O)ON=C1c1ccc(C)c([N+](=O)[O-])c1,1
19962,[3*]O[C@H]1Oc2ccc(C)cc2-c2oc(=O)ccc21,1
19963,[8*]CS(=O)(=O)c1cnc2cc([N+](=O)[O-])ccc2n1,1
19964,[8*]CC(C)(C)C(=O)NNc1cc(C#N)cc(Cl)n1,1
19965,[9*]n1c(C)cc2c(c1=O)[C@]1(C(=O)N(CCC)c3ccccc31)C(C=O)=C(N)O2,1
19966,[5*][NH+]1CCC[C@]2(CC=CCC2)C1,1
19967,[15*][C@@H]1CCN(/C=C/C=O)C1,1
19968,[16*]c1ccc2c(c1)C(=O)NS2(=O)=O,1
19969,[16*]c1cccc([C@@H]2c3c(nc[n+](CC)c3N)Oc3ccc4ccccc4c32)c1,1
19970,[5*][NH+]1CC=C2[C@@H](C1)CC(C#N)(C#N)C(=N)[C@@H]2C#N,1
19971,[14*]c1[nH]nc2c1[C@H](c1ccc(Cl)cc1Cl)C(C#N)=C(N)O2,1
19972,[12*]S(=O)(=O)c1c(C)cc([N+](=O)[O-])cc1C,1
19973,[15*][C@H]1[C@@H]2c3ccccc3O[C@@]1(C)N=c1s/c(=C\c3cc([N+](=O)[O-])ccc3[O-])c(=O)n12,1
19974,[3*]OC1=NC(S)=NN(C)C1,1
19975,[10*]N1C(=O)N[C@]2(CCCNC2)C1=O,1
19976,[15*][C@]1(O)C[NH+]2CCC1CC2,1
19977,[16*]c1ccc(Br)cc1/C=N\NC(C)=O,1
19978,[7*]=CC(=O)/N=c1/[nH]c2ccccc2s1,1
19979,[7*]=C(C#N)c1cccc(Cl)c1,1
19980,[8*][C@](O)(C(=O)[O-])C(C)C,1
19981,[15*][C@H]1CCC[C@H](N)C1,1
19982,[13*][C@H]1SCC(=O)N1NC(N)=S,1
19983,[16*]c1ccc([C@@H]2c3c(nc[n+](CC)c3N)Oc3ccc4ccccc4c32)cc1,1
19984,[16*]c1cc(S(=O)(=O)O)ccc1F,1
19985,[16*]c1coc2c1c(=O)oc1ccc(F)cc12,1
19986,[9*]n1c(=C(C#N)C#N)s/c(=C\c2ccc(F)cc2)c1=O,1
19987,[16*]c1cc2c(cc1[C@H]1CC(=O)Nc3[nH]cnc31)OCO2,1
19988,[5*]N1CCCCCCCC1,1
19989,[15*][C@@H]1CCCC[C@H]1[C@@H]1CCOC2(CCCC2)C1,1
19990,[13*][C@H]1C=C(c2ccccc2Cl)N=N1,1
19991,[16*]c1ccc(/C=N/n2c([O-])c3[nH]c4ccccc4c3nc2=O)cc1,1
19992,[5*]N1CCn2cccc2[C@@H]1c1ccccc1F,1
19993,[1*]C(=O)C1=C(C)N[C@H]2CC=CC(=O)[C@@H]2C1,1
19994,[7*]=C1C(=O)ON=C1c1cccc([N+](=O)[O-])c1,1
19995,[6*]C(=O)[C@@H](C)CBr,1
19996,[5*]N1CCc2ccccc2[C@H]1C/C([O-])=N/S(=O)(=O)CCCF,1
19997,[10*]N1CC(=O)N2[C@@H](CC3=c4ccccc4=[NH+][C@@H]3C2(C)C)C1=O,1
19998,[16*]c1ccc2c(c1)CC[NH2+][C@@H]2c1ccc2ccccc2c1,1
19999,[16*]c1cc2c(n(C)c1=O)CCCC2,1
20000,[10*]N1C(=O)NC(=O)[C@H](/C=N/c2ccc(Cl)cc2)C1=O,1
20001,[16*]c1cc(O)ccc1C#N,1
20002,[15*]C1(O)[C@H]2c3ccccc3[C@@H]1c1c(F)c(F)c(F)c(F)c12,1
20003,[15*][C@H]1CCCC/C1=N\NS(=O)(=O)c1ccccc1,1
20004,[15*]C1([C@]2(O)C[C@@H](C)CC[C@@H]2C)CCCCC1,1
20005,[14*]c1ncnc2c1CN(S(N)(=O)=O)CC2,1
20006,[13*][C@H]1Oc2ccc([N+](=O)[O-])cc2[C@@]1(C)O,1
20007,[16*]c1cccc(/C(C)=N/NC(=O)C(C)(C)C)c1,1
20008,[14*]c1n[nH]c(=S)n1/N=C/c1cccc([N+](=O)[O-])c1,1
20009,[6*]C(=O)/C=N/N1CCCCC1,1
20010,[16*]c1cccc(/C=N/N=C2\NC(=O)CS2)c1,1
20011,[1*]C(=O)CN1C(=O)c2ccccc2Sc2ncccc21,1
20012,[5*]N[C@H]1c2ccc(Cl)c(Cl)c2O[C@@H]1C,1
20013,[1*]C(=O)C(C)(C)CCC(C)=O,1
20014,[16*]c1ccc([C@@H]2CCNc3nc(N)nn32)cc1,1
20015,[1*]C(=O)[C@H](C)[C@H](C)S(=O)(=O)c1ccccc1[N+](=O)[O-],1
20016,[9*]n1cc2ccccc2c1C#N,1
20017,[4*][C@@H](CC(=C)C)CC(C)C,1
20018,[15*][C@@H]1C[NH2+]CC[C@@]12CCC[C@H](C)C2,1
20019,[13*][C@@]1(C)Oc2ccccc2N=C1O,1
20020,[15*][C@H]1CC(=O)[C@H]2C(=Nc3ccccc3N3C(=O)c4ccccc4[C@H]23)C1,1
20021,[15*][C@H]1CC(=O)[C@@H]2C(=Nc3ncnn3[C@H]2c2ccccc2)C1,1
20022,[14*]c1nc2n(n1)-c1ccccc1S(=O)(=O)[N-]2,1
20023,[8*]CC(=O)CCC(C)C,1
20024,[16*]c1cccc(/N=c2/cc(C)[nH]c3ccccc23)c1,1
20025,[13*][C@H]1Cc2c([nH]c3ccccc23)[C@H](c2c[nH]c3ccccc23)[NH2+]1,1
20026,[1*]C(=O)[C@H]([NH3+])CCC(=O)[O-],1
20027,[14*]c1nc(N)[nH]c(=O)n1,1
20028,[4*][C@](C)(CC)[C@H](O)C[C@@H](C)CCC,1
20029,[15*][C@@]1(C)CC[NH+](C)C1,1
20030,[10*]N1C(=O)[C@@H]2[C@@H]3CCC[NH+]3[C@]3(C(=O)Nc4ccccc43)[C@H]2C1=O,1
20031,[8*][C@H]([NH3+])CCC=O,1
20032,[9*]n1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,1
20033,[16*]c1ccc2c(c1)CC(C)(C)[NH2+][C@@H]2CCCO,1
20034,[5*]N1CCN(/N=C/CCl)CC1,1
20035,[16*]c1c(C)cc(O)c(S(=O)(=O)c2ccccc2)c1C,1
20036,[4*][C@@H](C)C[C@@H](C)[S@@](=O)c1cccc(F)c1,1
20037,[14*]c1nc2cc(Cl)ccc2c(=O)n1O,1
20038,[16*]c1cccc(/N=C2\NN=C(C3CCOCC3)CS2)c1,1
20039,[7*]=C([O-])c1ccc(C)c([N+](=O)[O-])c1,1
20040,[16*]c1ccnc(/C(N)=N/O)c1,1
20041,[14*]c1nnc2c3c4c(sc3nc(C)n12)C[C@@H](C)CC4,1
20042,[8*]C/N=C1/NCCCS1,1
20043,[16*]c1ccc2c3c(cnc2c1)C(=O)OCCO3,1
20044,[4*][C@H](C(=C)C)[C@H](C)CC,1
20045,[13*][C@H]1C(C=O)=CNN1c1ccc(F)cc1,1
20046,[15*][C@@H]1C(C=O)=C(C)OC(N)=C1C=O,1
20047,[13*][C@H]1CN(C)c2ccccc2O1,1
20048,[9*]n1cc(C#N)c2cc(Br)ccc21,1
20049,[13*][C@@]1(O)Cc2ccccc2C2=[NH+]CCN21,1
20050,[11*]SC(=O)C(F)(F)F,1
20051,[4*]C[C@H](O)[C@@H]1CCCc2cccnc21,1
20052,[7*]=C(C(=N)N)C(=O)CC=O,1
20053,[6*]C(=O)/N=C(\N)N1CC[NH2+]CC1,1
20054,[16*]c1cccc2c1CCC[C@@H]2[NH3+],1
20055,[13*][C@H]1Oc2ccc(C)cc2[C@@H]1C,1
20056,[16*]c1ccc2c(c1)CCN[C@@H]2c1ccc(Cl)cc1,1
20057,[16*]c1ccc2c(c1)[C@H](O)[C@H](C)[C@@H]2C,1
20058,[16*]c1cc(Cl)c2c(c1)[C@H]1C=CC[C@H]1CN2,1
20059,[5*]N1CCS/C1=N/c1ccc(C)cc1C,1
20060,[16*]c1cccc(/C=N\Nc2nc(C)cc(C)[nH+]2)c1,1
20061,[6*]C(=O)N/N=C1\C(=O)N(CCCC)c2ccc(C)cc21,1
20062,[5*]N1[C@@H](C=O)[C@@H](C)OC1(C)C,1
20063,[8*]C[C@@H]([NH3+])[C@H](O)C(=O)[O-],1
20064,[1*]C(=O)[C@H](C)S(=O)(=O)c1nccs1,1
20065,[16*]c1cccc(C)c1[SH](=O)=O,1
20066,[5*]N1C(N)=[NH+]C[C@@]12CCCS(=O)(=O)C2,1
20067,[5*]N1CC(=O)N2C[C@@H](C)c3ccccc3[C@H]2C1,1
20068,[1*]C(=O)C1=NOC[C@@H]1C,1
20069,[8*][C@@H]([NH3+])[C@@H]1Cc2ccccc21,1
20070,[1*]C(=O)C1=C(N)Oc2cc(C)[nH]c(=O)c2[C@@H]1c1ccc([N+](=O)[O-])cc1,1
20071,[16*]c1ccc(C2=Nc3ccc(F)cc3C(c3cccnc3)=NN2)cc1,1
20072,[16*]c1c(C)[nH]n(C)c1=O,1
20073,[16*]c1ccc2c(c1)[C@](C)(O)CC2,1
20074,[5*]NC(=S)C(N)=O,1
20075,[5*]N[C@H]1CC(C)(C)Cc2occc21,1
20076,[16*]c1ccc(/N=C2/CC(=O)CC(C)(C)C2)cc1,1
20077,[9*]n1nc(C)c2c1N=C(O)C[C@@H]2c1cc(C)ccc1C,1
20078,[13*][C@@H]1Nc2c(ccc(Cl)c2C)[C@@H]2C=CC[C@@H]12,1
20079,[7*]=C1Cn2cccc2C1=O,1
20080,[4*][C@@H](C)C(=O)NN1Cc2ccccc2C1,1
20081,[6*]C(=O)N/N=C/c1ccc2c(c1)n(C)c(=O)n2C,1
20082,[14*]c1nnc2c(n1)OCNc1ccc(Br)cc1-2,1
20083,[5*]N1CCO[C@H](C(=N)O)C1,1
20084,[16*]c1ccc2c(c1)SC(=O)C2=O,1
20085,[15*]C1C2C=CC3C=C[C@H]1C32,1
20086,[16*]c1ccc2c(c1)[C@@H]([NH3+])[C@H](S(C)(=O)=O)CC2,1
20087,[5*]N1/C(=N/C(=O)CCC)S[C@H]2CS(=O)(=O)C[C@@H]21,1
20088,[16*]c1ccccc1/C([O-])=N/S(=O)(=O)c1ccccc1F,1
20089,[4*]CC(=O)N/N=C/c1cn(C)c2ccccc12,1
20090,[5*]N1CC[C@H](Cl)C1,1
20091,[3*]O/N=C1\C[C@H]2[C@@H](C[C@H]1C)C2(C)C,1
20092,[12*]S(=O)(=O)c1ccc(N/N=C(/C#N)C=O)cc1,1
20093,[6*]C(=O)N/N=C/c1c(C)cc(O)cc1O,1
20094,[14*]c1oc2ccc(/C=[NH+]/CCCC)c(Cl)c2c1C,1
20095,[5*]N1CC[C@@]2(CCCCO2)C1,1
20096,[8*]CCC(=O)N/N=C/c1cccc(Br)c1,1
20097,[5*]N1C(=S)C(c2ccc(F)cc2)=NC12CC[NH2+]CC2,1
20098,[16*]c1ccc2c(c1)[C@]([NH3+])(CC)CCC2,1
20099,[14*]c1nc([O-])c2cc(Cl)ccc2n1,1
20100,[9*]n1ncc2c([nH]c3cc(C)oc32)c1=O,1
20101,[16*]c1ccc2c(c1)[C@H](C(N)=O)CC2,1
20102,[7*]=Cc1ccc(O)c(C)c1,1
20103,[15*][C@@]1(O)CCCS[C@@H]1C,1
20104,[14*]c1sc2c(c1C#N)C[C@H](C)CC2,1
20105,[16*]c1ccc([C@H]2C(C=O)=C(N)Oc3c2c(=O)[nH]c2ccccc32)cc1,1
20106,[14*]c1c(C)nc2scnn12,1
20107,[16*]c1cccc2c1OCC[C@@H]2[NH2+][C@@H]1CCc2ccc(F)cc21,1
20108,[9*]n1c(=O)[nH]c2c(c1=O)[C@@H]1c3ccccc3OC[C@H]1CO2,1
20109,[16*]c1ccccc1C1=Nc2c(C#N)cnn2[C@@H]1N,1
20110,[16*]c1ccc2c(c1)OC[C@H]2C,1
20111,[16*]c1cc2c(=O)n3ccccc3nc2n(C)/c1=N\C=O,1
20112,[16*]c1ccc(C2=NN/C(=N/c3c(C)n(C)[nH]c3=O)SC2)cc1,1
20113,[13*][C@@H]1CC(C#N)(C#N)[C@H]2c3ccccc3C=CN12,1
20114,[14*]c1nc(=O)c2c([nH]1)NC([O-])=C(C#N)[C@@H]2c1sccc1C,1
20115,[7*]=C1C(=N)N2N=C(c3ccco3)SC2=NC1=O,1
20116,[16*]c1ccc(S(=O)(=O)CCCO)nc1,1
20117,[4*][C@@H](C)C(=O)/N=c1/[nH]ccs1,1
20118,[5*]NC(=S)[N+]1=C(N)CCC1,1
20119,[15*][C@@H]1CC(=O)N(N(C)C)C2=C1C(=O)CC(C)(C)C2,1
20120,[15*][C@H]1CC(=O)C2=C(C1)N(N(C)C)C(N)=C(C#N)C2,1
20121,[13*][C@@H]1C=C2C(=NC(=O)c3c([O-])ccnc32)S1,1
20122,[16*]c1cc([N+](=O)[O-])ccc1N1N=C(C=O)C[C@@H]1C,1
20123,[9*]n1ncc(S(=O)(=O)c2ccc(F)cc2)c1N,1
20124,[16*]c1cncc(I)c1,1
20125,[16*]c1ccccc1[C@H]1c2cc3c(cc2O[C@@](C)(O)[C@H]1C)OCO3,1
20126,[5*]N1CCO/C1=C(\C=C(/Cl)[N+](=O)[O-])[N+](=O)[O-],1
20127,[6*]C(=O)N/N=C/c1ccc(C#N)cc1,1
20128,[6*]C(=O)CC(=O)C(=O)[O-],1
20129,[14*]c1ccc2[n+](n1)CCN2,1
20130,[4*]C[C@@H](C=O)[C@@H](O)C(F)(F)F,1
20131,[13*][C@@H]1SCCN1C(=S)S,1
20132,[1*]C(=O)n1cnc(S(=O)(=O)c2cnc3ccccn23)n1,1
20133,[13*][C@@H]1NN=C2c3ccccc3CC[C@@H]21,1
20134,[16*]c1c[n+](C)c(C)nc1N,1
20135,[16*]c1ccc(S(=O)(=O)/N=C2\C=CC(=O)C(Br)=C2)cc1,1
20136,[5*][NH+]1CCC(C2=c3ccccc3=[NH+]C2)CC1,1
20137,[16*]c1c(C)sc2ncn3nnnc3c12,1
20138,[16*]c1c(F)ccc(Cl)c1F,1
20139,[10*]N1C(=O)NCC(C(C)=O)=C1C,1
20140,[1*]C(=O)[C@H]1c2ccccc2N(C)[C@@H]1C,1
20141,[15*][C@H]1COc2ccccc2[C@@H]1[NH3+],1
20142,[9*]n1c2c(c(=O)[nH]c1=O)[C@@H](c1ccc(F)cc1)C1=C(COC1=O)N2,1
20143,[15*][C@H]1C[C@@H]2C[C@@H](CCC23SCCS3)C1=O,1
20144,[16*]c1ccc([C@@H]2C3=C(CCCC3=O)Nc3[nH]nc(O)c32)cc1,1
20145,[7*]=C/C([O-])=N/c1ncns1,1
20146,[15*][C@]1(O)CC[C@H](C)[C@@H](C)C1,1
20147,[4*][C@H]1COc2cc(C)c(Br)cc2C1=O,1
20148,[13*][C@H]1Cc2c([nH]c3ccccc23)C(=O)N1,1
20149,[16*]c1cc(N)nc2ccccc12,1
20150,[5*]NC1=N[C@@H](c2ccccc2)n2c(nc3ccccc32)N1,1
20151,[5*]N(C)S(=O)(=O)N1CC[NH2+]CC1,1
20152,[13*][C@@H]1SC2=C(C#N)CC(C#N)=C(N)N2C1=O,1
20153,[1*]C(=O)[C@@H](C(=O)[O-])[C@@H]([NH3+])CC,1
20154,[4*]CC1=CCCNC1,1
20155,[15*][C@@H]1[C@@H](c2ccc(O)cc2)c2c(O)n[nH]c2C[C@@]1(C)O,1
20156,[13*][C@@H]1O[C@H](C)OCC1(C)C,1
20157,[16*]c1ccc(C)c2c1[C@H](Br)CC2(C)C,1
20158,[8*][C@H]([NH3+])[C@H]1CCCc2cccnc21,1
20159,[15*][C@@]12CC[C@@](C)([C@@H](O)C1)C2(C)C,1
20160,[14*]c1nocc1C,1
20161,[14*]c1n[nH]c(/N=C(\[O-])[C@@H]2CCCNC2)n1,1
20162,[16*]c1ccc([C@@H]2OCCn3cc4c(=O)n(C)c(=O)n(C)c4c32)cc1,1
20163,[13*][C@@H]1Nc2c(C)ccc([N+](=O)[O-])c2[C@H]2C=CC[C@@H]12,1
20164,[16*]c1ccc([C@@H]2c3sc(=O)[nH]c3S[C@H]3C(=O)N=C([O-])[C@H]32)cc1,1
20165,[6*]C(=O)/N=C(/O)N1CCCCC1,1
20166,[9*]n1c(C)cc(=O)n2ccnc12,1
20167,[5*]NC1=CN=NC(=O)[C@@H]1Br,1
20168,[16*]c1cccc2cc3n(c12)C[C@H](C)NC3=O,1
20169,[7*]=C[C@H]([NH3+])[C@@H](C)CC,1
20170,[13*][C@@H]1C[C@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3ccccc3N12,1
20171,[4*]CCC/N=C/C1C(=O)CC(C)(C)CC1=O,1
20172,[15*]C1(/C(N)=N/O)CCOCC1,1
20173,[5*][NH2+][C@@H]1CCCc2scnc21,1
20174,[5*][NH+]1CCN(/N=C\c2ccccc2O)CC1,1
20175,[5*]N1c2cc([SH](=O)=O)c(Br)cc2C[C@H]1C,1
20176,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@H]2c1ccnc2ccccc12,1
20177,[15*][C@H]1CC[C@H](C)C[C@H]1Br,1
20178,[15*][C@@H]1CC(=O)C2=C(C1)Nc1nc(C)nn1[C@H]2c1ccccc1,1
20179,[16*]c1ccc2c(c1)CC[NH2+][C@@H]2c1ccccc1Cl,1
20180,[14*]c1cc(C)c2ccc(Cl)cc2n1,1
20181,[13*][C@H]1OCC[C@@H](C)O1,1
20182,[13*][C@@H]1Oc2cc(F)ccc2[C@H]1[NH2+]C,1
20183,[16*]c1cc(/C=N\NC=O)cc([N+](=O)[O-])c1[O-],1
20184,[13*][C@@H]1C2=C(N=C3SCC(=O)N31)C(=C1SCCS1)CCC2,1
20185,[5*]N1CCN(C2=Nc3ccc(C)cc3Oc3ccccc32)C[C@H]1C,1
20186,[4*]CC[N+]1=C(C)CC[C@H]1C,1
20187,[10*]N1C(=O)[C@H]2[C@@H](C)NC3(C(=O)c4ccccc4C3=O)[C@@H]2C1=O,1
20188,[5*]N/C(N)=[NH+]/CC(C)C,1
20189,[13*][C@H]1OC(c2ccccc2F)=NN1C(C)=O,1
20190,[16*]c1ccc2c(c1)[C@H]([NH3+])[C@@H](C)C2,1
20191,[14*]c1n[nH]c(/N=C(\[O-])c2cnc3ccc(C)cn23)n1,1
20192,[15*][C@H]1C(C#N)=C(N)OC2=C1C[NH+](C)CC2,1
20193,[15*][C@@H]1CCC[C@H]1Cl,1
20194,[16*]c1ccc2c(c1)CCC(=O)N2CC(C)C,1
20195,[15*][C@@H]1CC[C@@H]([C@@H]2CCOC3(CCC3)C2)C1,1
20196,[10*]N1C(=O)[C@@H]2[C@@H]3CCCN3[C@@]3(C(=O)Nc4c(C)cc(C)cc43)[C@@H]2C1=O,1
20197,[15*][C@@H]1CC[C@@H](Cl)C1,1
20198,[6*]C(=O)C[n+]1cccnc1,1
20199,[16*]c1cc[n+](/C(C=O)=C(/N)S)cc1,1
20200,[9*]n1cc(/C=N/NC=O)c(C)n1,1
20201,[1*]C(=O)[C@@H](C)[S@](=O)c1nncn1C,1
20202,[8*]C[S@](=O)C[C@H](C)CC,1
20203,[6*]C(=O)NNC(=O)CCCCl,1
20204,[14*]c1cc[n-]c(=N[N+](=O)[O-])n1,1
20205,[16*]c1ccc(/C=N\N2CC(=O)N3CCc4c([nH]c5ccccc45)[C@]3(C)C2=O)cc1,1
20206,[16*]c1ccc(S(=O)(=O)O)c(Br)c1,1
20207,[5*]N1CCC2(CC1)Oc1ccccc1[C@H]1CC(c3ccc(Cl)cc3Cl)=NN12,1
20208,[9*]n1cc(/C([O-])=N/S(=O)(=O)c2ccc(C#N)cc2)cn1,1
20209,[5*]N1C(N)=NC(N)=NC1(C)C,1
20210,[4*]CC(=O)C1=CC[C@H](C)S1,1
20211,[5*]N1CCC(/C(N)=N/O)CC1,1
20212,[4*][C@H](C(=O)NN)C(F)(F)F,1
20213,[5*][NH+]1CCC2=c3ccccc3=[NH+][C@H]2C1,1
20214,[16*]c1cc(Cl)c(Cl)c([N+](=O)[O-])c1,1
20215,[4*]C[C@@H](N)C=O,1
20216,[14*]c1[nH]nc2c1[C@@H](c1cccnc1)C(C#N)=C(N)O2,1
20217,[14*]c1cnc2ccc(I)cn12,1
20218,[14*]c1cc2c3c(nc(N)c(C#N)c3n1)Oc1ccccc1-2,1
20219,[13*][C@H]1CCC[C@H](O)O1,1
20220,[15*][C@@H]1C(=O)c2c(C)c[nH]c2C[C@@H]1C,1
20221,[13*][C@@H]1CNCO1,1
20222,[6*]C(=O)NNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CCC,1
20223,[16*]c1cc([C@@H]2NCCc3[nH+]c[nH]c32)ccc1O,1
20224,[11*]SC(=N)N,1
20225,[4*][C@H](C)[P@@H](=O)[O-],1
20226,[6*]C(=O)N/N=C1\C(=O)Nc2c(C)cc(C)cc21,1
20227,[13*]C1OCC2(CO1)[C@@H](C)C=C(C)C[C@H]2C,1
20228,[4*]C(C)(C)CC#C,1
20229,[16*]c1ccc2c(c1)NCNS2(=O)=O,1
20230,[13*][C@@H]1[NH+]=c2cccnc2=[NH+]1,1
20231,[14*]c1cn2cc(Br)cc(C)c2n1,1
20232,[11*]S/C(=N\c1cccc(F)c1)NC,1
20233,[12*]S(=O)(=O)c1cc(Cl)c(C)cc1N,1
20234,[5*][NH+]1CCCC[C@H](N)C1,1
20235,[14*]c1nc2n(n1)[C@@H](c1ccc(Cl)cc1)CC(C)=N2,1
20236,[1*]C(=O)CN1N=C(C)[C@@H](C)n2c1nc1c2c(=O)[nH]c(=O)n1C,1
20237,[14*]c1nc([S-])nc(N)c1C#N,1
20238,[4*]CC(=O)N/N=C\c1cc(C)ccc1O,1
20239,[5*]N1/C(=C2/SC(=S)NC2=O)Sc2ccccc21,1
20240,[5*]N1Cc2c(sc3c2CC[NH+](C)C3)-n2cccc2[C@H]1C,1
20241,[4*][C@@](F)(C=O)C(F)(F)F,1
20242,[13*][C@H]1[N-]C(SC)=NC(C)=C1C=O,1
20243,[5*]N1CCC[C@@H]1/C([O-])=N/S(=O)(=O)c1ccc(F)cc1F,1
20244,[13*][C@@H]1[N-]C(C2=CC=C[C@H]3N=CC=C23)=NO1,1
20245,[5*]N1CCCCC1=[NH2+],1
20246,[16*]c1ccc2c(c1)=[NH+][C@H](CC#N)[NH+]=2,1
20247,[6*]C(=O)NN=Cc1ccc(Cl)cc1Cl,1
20248,[1*]C(=O)/C=c1\s/c(=C(\C#N)C=O)[nH]c1=O,1
20249,[15*][C@@H]1CCc2nc3scc(N)c3cc2C1,1
20250,[7*]=C1C(=O)N(C(C)C)c2ccccc21,1
20251,[8*][C@](CC)(CC(F)(F)F)C(=O)[O-],1
